ALLBANKS31AUG2339500PE,6834,0,0,5895,8230,60,75,0,09:16:00,1005,120
ALLBANKS31AUG2341000PE,14100,135,135,13744,14630,15,30,100515,09:16:00,1005,180
ALLBANKS31AUG2346200PE,211935,0,0,177085,304940,885,885,0,09:16:00,1005,900
MAINIDX27JUL2318050CE,57200,0,0,61110,62590,100,100,0,09:16:00,10050,8900
FINANCIALS04JUL2318850PE,395,67280,67280,395,400,1000,2360,300960,09:16:00,100920,35240
MAINIDX13JUL2318050CE,58875,0,0,54300,57250,100,100,0,09:16:00,10100,9650
MAINIDX06JUL2319450CE,160,27700,27700,160,165,6050,1400,89900,09:16:00,101000,37100
ALLBANKS13JUL2344200PE,48900,850,850,48815,49020,25,250,13125,09:16:00,10175,6200
ALLBANKS31AUG2340900CE,338840,0,0,269300,393060,885,885,0,09:16:00,1020,900
MAINIDX13JUL2317900CE,65000,0,0,68510,71820,100,100,0,09:16:00,10200,10100
MAINIDX06JUL2319900PE,138120,0,0,130420,145435,100,100,0,09:16:00,10200,12200
ALLBANKS31AUG2345000CE,53500,435,435,52579,53785,45,15,69075,09:16:00,10200,1245
MAINIDX06JUL2317500PE,200,211800,211800,200,204,20700,37500,1447800,09:16:00,1020350,88850
ALLBANKS06JUL2345000CE,3379,271875,271875,3360,3370,400,75,1391475,09:16:00,102275,101825
ALLBANKS28DEC2340500PE,51800,0,0,40120,99995,50,25,0,09:16:00,1025,50
MAINIDX31AUG2316400PE,1365,0,0,730,2760,100,1750,0,09:16:00,10250,2150
ALLBANKS27JUL2343800CE,75500,4175,4175,75360,75930,25,50,77175,09:16:00,10275,5900
MAINIDX13JUL2317950CE,66585,0,0,62045,66455,100,100,0,09:16:00,10300,10150
MAINIDX06JUL2319600PE,106720,0,0,102955,106770,400,100,0,09:16:00,10300,13450
FINANCIALS04JUL2320350CE,130,2720,2720,125,135,120,2440,33920,09:16:00,103000,22000
ALLBANKS06JUL2343500PE,11160,552625,552625,11065,11095,125,100,1213325,09:16:00,103150,66150
FINANCIALS04JUL2318550PE,165,44600,44600,160,165,1600,760,231000,09:16:00,103240,28040
ALLBANKS31AUG2341900CE,234710,0,0,181285,305390,135,885,0,09:16:00,1035,900
MAINIDX06JUL2319850PE,122795,0,0,125265,134755,100,100,0,09:16:00,10350,12350
MAINIDX27JUL2318150CE,50010,0,0,52140,53835,150,100,0,09:16:00,10350,7900
MAINIDX27JUL2318750PE,26439,650,650,25910,26200,100,500,22350,09:16:00,10350,8600
MAINIDX06JUL2317100CE,145000,0,0,119800,158785,100,100,0,09:16:00,10350,9850
MAINIDX20JUL2317300PE,750,0,0,409,0,250,0,0,09:16:00,10400,0
MAINIDX13JUL2319200PE,63000,0,0,59290,62029,100,100,0,09:16:00,10400,10400
MAINIDX27JUL2317700CE,92000,50,50,92980,94175,100,100,110000,09:16:00,10400,5500
MAINIDX13JUL2319000PE,42500,3050,3050,42555,42780,750,200,10400,09:16:00,10400,9200
FINANCIALS04JUL2319750CE,750,255760,255760,760,765,280,2920,970640,09:16:00,104200,55640
ALLBANKS27JUL2344800CE,29680,900,900,29285,29739,50,50,54350,09:16:00,10450,8400
ALLBANKS27JUL2345100CE,21195,75,75,20680,21270,50,50,57375,09:16:00,10475,7625
ALLBANKS28SEP2347000PE,260000,0,0,207144,0,90,0,0,09:16:00,105,0
MAINIDX26DEC2418000CE,238500,0,0,234100,0,100,0,0,09:16:00,1050,0
MAINIDX31AUG2317950PE,9710,0,0,8430,8885,50,50,0,09:16:00,1050,1550
MAINIDX31AUG2318200CE,60229,0,0,25664,74800,50,800,0,09:16:00,1050,3400
MAINIDX26DEC2418500CE,210000,0,0,202340,217344,50,50,0,09:16:00,1050,50
MAINIDX27JUL2317800CE,79475,0,0,83630,84905,150,100,0,09:16:00,10500,10500
ALLBANKS13JUL2343900CE,51885,5400,5400,51360,51640,50,50,27150,09:16:00,10525,10975
ALLBANKS13JUL2344600CE,20425,1925,1925,19855,20060,75,250,20800,09:16:00,10550,15900
ALLBANKS31AUG2346000PE,210000,0,0,142905,229994,165,15,0,09:16:00,1065,30
MAINIDX31AUG2317800PE,6530,950,950,6515,6609,50,50,321750,09:16:00,10650,5750
MAINIDX06JUL2318400CE,20595,227750,227750,20560,20650,250,300,951000,09:16:00,106700,95800
MAINIDX27JUL2318950PE,42680,0,0,38540,39405,100,100,0,09:16:00,10700,10550
FINANCIALS04JUL2321000CE,85,15440,15440,85,90,11120,5600,294120,09:16:00,107160,33320
MAINIDX20JUL2318600PE,16745,50,50,16900,17125,50,100,18550,09:16:00,10750,10350
ALLBANKS27JUL2344200CE,53704,1875,1875,53625,54245,25,50,88125,09:16:00,10750,10525
MAINIDX20JUL2317500PE,1100,0,0,750,1235,50,50,0,09:16:00,10750,250
ALLBANKS06JUL2346000PE,212280,0,0,195555,197660,50,50,0,09:16:00,10750,7875
MAINIDX13JUL2319300PE,69585,0,0,69030,73405,100,100,0,09:16:00,10850,10850
MAINIDX31AUG2318500CE,42500,750,750,42220,42525,50,100,279050,09:16:00,10850,12250
MAINIDX27JUL2319850CE,600,0,0,475,1614,100,150,0,09:16:00,10850,5800
FINANCIALS04JUL2319050PE,880,250960,250960,885,900,1880,2880,392400,09:16:00,108760,38480
FINANCIALS04JUL2320200PE,74425,0,0,76520,78400,40,40,0,09:16:00,10920,10680
FINANCIALS04JUL2319050CE,32664,0,0,37545,38845,40,40,0,09:16:00,10920,5840
ALLBANKS31AUG2337000CE,700000,0,0,595075,807270,885,885,0,09:16:00,1095,885
ALLBANKS13JUL2343400PE,18685,400,400,18870,19045,250,75,22100,09:16:00,10975,3800
MAINIDX31AUG2317850PE,8130,0,0,6980,7434,50,1050,0,09:16:00,1100,1150
MAINIDX06JUL2317300CE,121355,0,0,125550,127675,4100,100,0,09:16:00,11000,12050
MAINIDX06JUL2317400CE,111290,0,0,97770,128725,100,100,0,09:16:00,11000,12300
MAINIDX13JUL2318900PE,33905,100,100,33905,34145,100,50,50850,09:16:00,11000,13800
ALLBANKS27JUL2340900PE,4600,0,0,2830,5310,25,500,0,09:16:00,11025,2275
MAINIDX31AUG2318600PE,25420,300,300,25460,25664,50,100,147800,09:16:00,11050,9050
ALLBANKS31AUG2341500CE,291250,0,0,216635,372230,210,225,0,09:16:00,1110,1125
ALLBANKS31AUG2341800CE,243500,0,0,190075,314300,210,885,0,09:16:00,1110,900
ALLBANKS31AUG2339500CE,461310,0,0,345075,539565,210,45,0,09:16:00,1110,945
ALLBANKS31AUG2342600CE,177945,0,0,123615,245200,210,900,0,09:16:00,1110,945
ALLBANKS31AUG2339000CE,535000,0,0,395230,553960,885,15,0,09:16:00,1110,960
ALLBANKS13JUL2345000CE,9935,5750,5750,9940,9970,50,300,113225,09:16:00,11100,14125
FINANCIALS04JUL2317000PE,40,2000,2000,55,70,40,4640,50600,09:16:00,111320,26000
MAINIDX27JUL2318100CE,57629,100,100,57220,57790,100,100,231250,09:16:00,11150,11300
MAINIDX27JUL2316950PE,795,100,100,630,855,50,100,22450,09:16:00,11150,4050
MAINIDX13JUL2318150CE,45300,0,0,45690,47175,100,100,0,09:16:00,11150,9250
FINANCIALS04JUL2317100PE,70,0,0,30,80,2200,1800,0,09:16:00,11200,5720
ALLBANKS31AUG2342500PE,36225,0,0,31720,32860,15,45,0,09:16:00,1125,75
ALLBANKS31AUG2342700CE,176145,0,0,116565,233390,225,15,0,09:16:00,1125,945
MAINIDX27JUL2323000CE,180,0,0,145,490,1000,150,0,09:16:00,11250,150
MAINIDX20JUL2318350PE,9000,50,50,8265,8595,100,100,5950,09:16:00,11250,7150
MAINIDX20JUL2318500PE,15619,0,0,12944,13135,50,100,0,09:16:00,11300,11750
MAINIDX06JUL2320000PE,144485,0,0,142820,143595,100,100,0,09:16:00,11300,13100
ALLBANKS27JUL2339800PE,2245,0,0,1900,3754,25,50,0,09:16:00,11325,350
MAINIDX20JUL2320150CE,400,0,0,260,890,600,400,0,09:16:00,11350,2650
MAINIDX20JUL2318250PE,7265,0,0,6140,6390,100,100,0,09:16:00,11350,6950
ALLBANKS31AUG2346300PE,220050,0,0,181635,313820,885,885,0,09:16:00,1140,900
ALLBANKS31AUG2346500PE,238240,0,0,190850,331745,885,885,0,09:16:00,1140,900
MAINIDX27JUL2320150CE,385,0,0,315,1620,50,50,0,09:16:00,11400,50
MAINIDX20JUL2317850PE,1730,0,0,1075,0,750,0,0,09:16:00,11450,0
MAINIDX28DEC2315000CE,393330,0,0,375855,453395,50,100,0,09:16:00,1150,1200
ALLBANKS31AUG2340500CE,405000,0,0,271610,439364,255,885,0,09:16:00,1155,900
ALLBANKS31AUG2342100CE,226925,0,0,167580,279655,255,885,0,09:16:00,1155,900
ALLBANKS31AUG2346600PE,239710,0,0,195495,340780,885,885,0,09:16:00,1155,900
ALLBANKS31AUG2346700PE,240580,0,0,200620,349210,15,885,0,09:16:00,1155,900
ALLBANKS31AUG2346800PE,253500,0,0,209430,359160,255,885,0,09:16:00,1155,900
ALLBANKS13JUL2343300PE,16625,1050,1050,16560,16745,250,25,9775,09:16:00,11550,4675
MAINIDX06JUL2317350CE,123000,0,0,113455,125050,100,100,0,09:16:00,11550,9850
MAINIDX20JUL2319400CE,665,0,0,509,860,250,250,0,09:16:00,11600,2050
MAINIDX26OCT2316000PE,3775,0,0,3304,3935,100,100,0,09:16:00,11600,7500
FINANCIALS04JUL2319100PE,1145,285760,285760,1150,1160,1800,280,714800,09:16:00,116240,48480
MAINIDX06JUL2317200CE,130820,0,0,129390,162045,100,100,0,09:16:00,11650,11950
ALLBANKS13JUL2344300CE,31305,2425,2425,31170,31314,250,25,36275,09:16:00,11650,14600
MAINIDX27JUL2316900PE,835,0,0,615,1945,50,50,0,09:16:00,11650,50
ALLBANKS13JUL2343600PE,24150,1850,1850,24140,24330,250,50,19600,09:16:00,11650,5625
ALLBANKS27JUL2345300CE,14355,0,0,16010,16495,50,50,0,09:16:00,11700,5425
ALLBANKS20JUL2343600CE,92910,0,0,77360,83105,200,25,0,09:16:00,1175,1700
ALLBANKS20JUL2343000CE,156620,25,25,98250,150210,50,50,1375,09:16:00,1175,1950
MAINIDX20JUL2317600PE,1400,0,0,810,0,750,0,0,09:16:00,11750,0
MAINIDX31AUG2316900PE,2030,0,0,1210,0,750,0,0,09:16:00,11750,0
MAINIDX31AUG2316700PE,1705,0,0,1060,4760,750,200,0,09:16:00,11750,200
MAINIDX31AUG2316600PE,1500,0,0,905,1600,750,50,0,09:16:00,11750,450
MAINIDX27JUL2316500CE,206500,0,0,210255,211444,100,100,0,09:16:00,11750,6750
FINANCIALS04JUL2319400PE,7555,423360,423360,7555,7580,80,880,990080,09:16:00,117640,86720
ALLBANKS13JUL2344400CE,27805,2700,2700,27075,27250,25,250,33550,09:16:00,11775,12475
MAINIDX27JUL2318650PE,20750,4350,4350,20850,21045,500,100,109850,09:16:00,11800,12050
ALLBANKS31AUG2346400PE,227455,0,0,186250,322750,885,885,0,09:16:00,1185,900
MAINIDX31AUG2318700PE,29625,1150,1150,29575,29845,100,50,67750,09:16:00,11850,10900
MAINIDX20JUL2319850CE,400,0,0,310,2120,500,1750,0,09:16:00,11850,1750
ALLBANKS27JUL2343600PE,37205,1500,1500,38105,38440,25,50,49875,09:16:00,11875,6350
ALLBANKS06JUL2344500CE,11355,425025,425025,11250,11295,425,200,1675425,09:16:00,119225,136350
FINANCIALS04JUL2319700CE,1120,535000,535000,1145,1150,40,1600,1683800,09:16:00,119320,105520
ALLBANKS27JUL2335500PE,800,0,0,325,0,9300,0,0,09:16:00,11975,0
ALLBANKS26OCT2333000PE,3800,0,0,2600,0,50,0,0,09:16:00,1200,0
MAINIDX31AUG2318350PE,19215,0,0,16770,17345,750,800,0,09:16:00,1200,1200
ALLBANKS26OCT2342000PE,58000,0,0,51570,53185,25,50,0,09:16:00,1200,125
MAINIDX31AUG2318100CE,67000,0,0,54329,83605,750,400,0,09:16:00,1200,3000
MAINIDX27JUL2320100CE,495,100,100,490,1050,50,50,9800,09:16:00,12000,3450
MAINIDX31AUG2319800CE,1830,0,0,1880,2360,100,100,0,09:16:00,12050,1450
MAINIDX20JUL2318500CE,22490,2200,2200,23100,23565,100,100,56400,09:16:00,12100,9350
ALLBANKS13JUL2343500CE,78000,1800,1800,78000,78130,200,50,28200,09:16:00,12125,11675
ALLBANKS06JUL2343900CE,36860,463825,463825,36635,36705,100,25,936550,09:16:00,122375,132175
MAINIDX13JUL2319650CE,275,0,0,185,1100,50,300,0,09:16:00,12250,2500
MAINIDX27JUL2320000PE,137500,50,50,136775,137485,100,100,484350,09:16:00,12250,9900
MAINIDX06JUL2317550PE,215,33750,33750,210,215,1300,6100,71900,09:16:00,122550,43550
MAINIDX13JUL2316700PE,340,0,0,160,340,1000,1800,0,09:16:00,12300,2700
MAINIDX13JUL2319850CE,260,0,0,160,345,1000,750,0,09:16:00,12350,2500
MAINIDX20JUL2319900CE,300,0,0,310,500,500,500,0,09:16:00,12350,500
FINANCIALS04JUL2319550CE,3825,291760,291760,3870,3890,120,40,811400,09:16:00,123840,164400
MAINIDX06JUL2319300CE,185,191000,191000,180,185,46450,1150,1790350,09:16:00,1239700,96100
MAINIDX06JUL2319500PE,100000,0,0,93040,93560,100,100,0,09:16:00,12400,17300
MAINIDX13JUL2317150PE,350,0,0,215,370,700,50,0,09:16:00,12400,750
MAINIDX20JUL2319100CE,2350,150,150,1714,2175,100,50,12850,09:16:00,12450,2800
ALLBANKS13JUL2340000PE,969,75,75,965,969,25,850,13975,09:16:00,12450,3475
FINANCIALS04JUL2318750PE,290,53200,53200,290,295,440,480,168680,09:16:00,124760,27600
ALLBANKS06JUL2343800CE,42925,394100,394100,42900,42940,50,25,791025,09:16:00,124925,90400
MAINIDX28DEC2316500CE,255000,0,0,230000,0,50,0,0,09:16:00,1250,0
MAINIDX28DEC2316000CE,303000,0,0,295320,316590,100,100,0,09:16:00,1250,1100
ALLBANKS26OCT2339000PE,18000,0,0,15169,18965,50,25,0,09:16:00,1250,175
ALLBANKS27JUL2345500CE,12705,9800,9800,12630,12710,125,50,581800,09:16:00,12525,7075
MAINIDX27JUL2316800PE,790,0,0,700,0,400,0,0,09:16:00,12550,0
ALLBANKS31AUG2343400PE,65750,0,0,51629,64190,15,255,0,09:16:00,1260,1320
MAINIDX27JUL2317250PE,1090,150,150,805,2135,50,150,32900,09:16:00,12600,5800
MAINIDX27JUL2318850CE,9180,500,500,9180,9420,800,100,147150,09:16:00,12650,13900
MAINIDX06JUL2317650CE,86755,0,0,90880,92035,100,100,0,09:16:00,12700,6500
MAINIDX13JUL2318100CE,46500,0,0,50805,51185,100,100,0,09:16:00,12700,8100
ALLBANKS06JUL2341600PE,910,50150,50150,905,910,350,275,85150,09:16:00,127225,11650
MAINIDX20JUL2319200CE,1250,300,300,1250,1370,950,100,76550,09:16:00,12750,3250
ALLBANKS13JUL2344100PE,43860,2200,2200,43820,44100,25,250,17125,09:16:00,12750,7100
ALLBANKS13JUL2341000PE,1764,150,150,1300,0,975,0,18400,09:16:00,12800,0
MAINIDX06JUL2317600CE,97200,50,50,96550,96950,100,50,94950,09:16:00,12800,16600
ALLBANKS27JUL2343500CE,95200,7575,7575,94705,95055,25,50,289375,09:16:00,12800,7550
MAINIDX06JUL2319800PE,122959,0,0,111259,123620,100,100,0,09:16:00,12850,11050
ALLBANKS27JUL2343700PE,40390,2200,2200,41480,41915,50,50,87875,09:16:00,12850,12150
ALLBANKS13JUL2343000PE,11240,10150,10150,11250,11335,250,50,65325,09:16:00,12850,12500
MAINIDX20JUL2318700CE,10700,0,0,12185,12495,100,100,0,09:16:00,12850,15600
MAINIDX13JUL2318800PE,26435,4650,4650,26205,26305,350,350,66550,09:16:00,12900,16350
MAINIDX31AUG2316800PE,1820,0,0,1160,0,750,0,0,09:16:00,12950,0
MAINIDX20JUL2318100PE,4120,300,300,3870,4035,50,100,20950,09:16:00,12950,6950
ALLBANKS06JUL2341800PE,1055,51400,51400,1045,1055,1700,800,125550,09:16:00,129600,19675
MAINIDX06JUL2318100PE,680,418700,418700,675,680,650,2150,2398550,09:16:00,129750,95100
MAINIDX31DEC2623000CE,134000,0,0,67225,0,1300,0,0,09:16:00,1300,0
MAINIDX28SEP2317000CE,173560,0,0,129720,221769,500,350,0,09:16:00,1300,1050
MAINIDX31AUG2318250PE,16044,0,0,14194,14725,50,900,0,09:16:00,1300,1800
MAINIDX26OCT2321000CE,2395,0,0,2205,2505,100,100,0,09:16:00,1300,2900
MAINIDX31AUG2319100PE,53429,0,0,51105,52795,50,50,0,09:16:00,1300,3050
MAINIDX20JUL2320000CE,400,0,0,315,770,250,400,0,09:16:00,13050,4350
MAINIDX31AUG2318500PE,21900,2950,2950,21745,21880,50,150,587000,09:16:00,13100,15950
MAINIDX31AUG2317100PE,2500,0,0,1945,2600,100,100,0,09:16:00,13100,3600
MAINIDX27JUL2317050PE,969,0,0,710,2495,100,150,0,09:16:00,13100,3650
MAINIDX31AUG2317200PE,2670,0,0,2140,2550,100,100,0,09:16:00,13100,4350
MAINIDX06JUL2317750CE,77060,0,0,81090,82090,100,100,0,09:16:00,13150,7900
MAINIDX13JUL2319050PE,44090,0,0,46650,47625,100,100,0,09:16:00,13150,9250
MAINIDX06JUL2317900PE,340,267950,267950,340,345,2350,10750,1434250,09:16:00,131700,125050
MAINIDX31AUG2317300PE,2790,150,150,2790,3055,150,100,180800,09:16:00,13200,3600
FINANCIALS04JUL2318950PE,575,122200,122200,570,580,2640,2360,331520,09:16:00,132280,20680
ALLBANKS20JUL2344600PE,77500,0,0,35975,100185,300,300,0,09:16:00,1325,750
MAINIDX27JUL2316400PE,665,0,0,509,695,9000,50,0,09:16:00,13250,600
MAINIDX27JUL2319500PE,88000,1300,1300,87485,88095,150,100,221050,09:16:00,13250,9250
FINANCIALS04JUL2320300CE,140,74760,74760,130,135,2640,2280,363560,09:16:00,132960,46480
MAINIDX06JUL2319700PE,119630,0,0,102490,117590,100,100,0,09:16:00,13300,13800
ALLBANKS06JUL2341700PE,980,27275,27275,980,985,400,350,185475,09:16:00,133450,22350
ALLBANKS31AUG2343400CE,130920,0,0,135840,141220,210,15,0,09:16:00,1335,1455
FINANCIALS04JUL2319500PE,12815,67560,67560,12875,12965,40,240,712640,09:16:00,133680,23440
ALLBANKS06JUL2341400PE,790,68675,68675,780,785,75,225,29850,09:16:00,133900,13425
MAINIDX06JUL2319300PE,79290,0,0,73125,74355,100,100,0,09:16:00,13400,18600
ALLBANKS27JUL2342300PE,14260,0,0,10965,12445,75,50,0,09:16:00,13400,6850
FINANCIALS04JUL2320800CE,105,7320,7320,95,105,3800,1800,727360,09:16:00,134320,22000
MAINIDX28DEC2317000CE,214085,0,0,210000,0,50,0,0,09:16:00,1350,0
ALLBANKS06JUL2350000CE,305,23550,23550,295,305,2800,1600,336000,09:16:00,135250,47125
MAINIDX13JUL2320050CE,195,0,0,125,0,1750,0,0,09:16:00,13550,0
ALLBANKS13JUL2350000CE,575,0,0,500,550,700,25,0,09:16:00,13575,725
ALLBANKS06JUL2336500PE,245,11225,11225,245,250,10275,9650,272975,09:16:00,136300,126425
FINANCIALS04JUL2318900PE,470,180520,180520,480,484,280,1960,564640,09:16:00,137040,43160
ALLBANKS06JUL2343000CE,107800,14500,14500,107675,108134,25,50,116100,09:16:00,137325,17050
MAINIDX20JUL2318800CE,8200,700,700,8175,8385,100,50,43550,09:16:00,13750,19300
MAINIDX31AUG2317400PE,3765,0,0,3075,3575,100,100,0,09:16:00,13750,2650
ALLBANKS31AUG2343300CE,137245,0,0,140845,148165,15,45,0,09:16:00,1380,2235
ALLBANKS06JUL2342300PE,1720,122000,122000,1705,1720,1475,350,161450,09:16:00,138100,17300
FINANCIALS04JUL2320600CE,110,5920,5920,100,110,480,1880,124720,09:16:00,138240,21800
ALLBANKS06JUL2341100PE,675,26375,26375,675,685,2575,1525,49500,09:16:00,138300,10675
MAINIDX27JUL2318000CE,66210,2100,2100,66265,66610,200,50,1324100,09:16:00,13850,12650
ALLBANKS13JUL2343700PE,27539,2700,2700,27470,27645,250,25,10450,09:16:00,13900,9750
MAINIDX20JUL2319600CE,540,50,50,380,595,50,50,8050,09:16:00,13950,2900
MAINIDX20JUL2318200PE,6115,50,50,5280,5415,100,100,0,09:16:00,13950,8900
MAINIDX06JUL2318950CE,590,531200,531200,585,590,3750,2050,1390900,09:16:00,139550,114650
ALLBANKS06JUL2344100CE,26035,617250,617250,25905,25935,75,75,1143200,09:16:00,139825,199425
ALLBANKS06JUL2342500PE,2185,170925,170925,2185,2190,25,150,1147350,09:16:00,139900,46800
ALLBANKS06JUL2342400PE,1900,67600,67600,1889,1900,200,50,139500,09:16:00,139950,18500
MAINIDX28SEP2318450CE,60154,0,0,56140,69760,500,1800,0,09:16:00,1400,1800
ALLBANKS26OCT2342000CE,280000,0,0,284625,297690,50,25,0,09:16:00,1400,225
ALLBANKS27JUL2345400CE,12855,0,0,13975,16890,50,50,0,09:16:00,14025,13025
MAINIDX06JUL2317000CE,152280,0,0,150160,192630,100,100,0,09:16:00,14050,13150
MAINIDX13JUL2317350PE,445,0,0,295,1025,750,50,0,09:16:00,14050,750
MAINIDX27JUL2319700CE,665,0,0,509,0,300,0,0,09:16:00,14150,0
MAINIDX27JUL2319800CE,590,0,0,545,660,150,150,0,09:16:00,14150,4900
ALLBANKS06JUL2341200PE,705,37950,37950,705,710,1550,175,38400,09:16:00,141650,13525
ALLBANKS06JUL2341300PE,760,51050,51050,760,765,500,675,25450,09:16:00,141725,14925
ALLBANKS13JUL2347500CE,690,150,150,690,750,325,25,34725,09:16:00,14200,3025
MAINIDX27JUL2319900CE,565,0,0,430,1680,300,100,0,09:16:00,14200,5800
FINANCIALS04JUL2318800PE,335,196880,196880,335,345,3200,3720,729480,09:16:00,142160,72040
ALLBANKS27JUL2350000CE,1300,325,325,715,1330,150,25,31875,09:16:00,14225,1575
MAINIDX13JUL2318450CE,22400,1950,1950,22195,22400,150,850,17750,09:16:00,14250,13050
MAINIDX13JUL2318700PE,19750,3900,3900,19700,19730,50,350,32700,09:16:00,14250,16800
ALLBANKS06JUL2341900PE,1140,34100,34100,1130,1140,900,1825,113700,09:16:00,142600,17575
ALLBANKS27JUL2342100PE,11890,0,0,8930,10830,975,75,0,09:16:00,14300,14525
MAINIDX06JUL2319400PE,89315,0,0,82205,84375,100,100,0,09:16:00,14300,15800
MAINIDX20JUL2317000PE,530,0,0,405,620,100,100,0,09:16:00,14300,200
FINANCIALS04JUL2319450CE,7559,393600,393600,7600,7615,2720,160,951160,09:16:00,143080,248520
ALLBANKS06JUL2342100PE,1385,54400,54400,1380,1385,25,200,93075,09:16:00,143275,19575
ALLBANKS27JUL2342600PE,18395,0,0,14855,16350,50,950,0,09:16:00,14425,12100
MAINIDX20JUL2319800CE,315,0,0,310,325,500,50,0,09:16:00,14450,2200
MAINIDX06JUL2319100PE,58300,0,0,53325,53635,250,100,0,09:16:00,144750,21700
ALLBANKS26OCT2345000CE,100600,75,75,94325,101395,50,25,14875,09:16:00,1450,325
MAINIDX27JUL2318550PE,16805,4250,4250,16685,16820,50,100,144500,09:16:00,14500,10400
MAINIDX13JUL2317550PE,800,50,50,505,795,150,150,4100,09:16:00,14500,6150
MAINIDX06JUL2319450PE,90045,0,0,87430,89570,100,100,0,09:16:00,14550,14450
MAINIDX27JUL2318150PE,6700,200,200,6534,6695,100,50,94300,09:16:00,14650,13300
ALLBANKS31AUG2347000PE,251705,0,0,218760,370830,120,135,0,09:16:00,1470,1470
ALLBANKS31AUG2344700PE,121159,0,0,106930,114400,15,15,0,09:16:00,1470,525
ALLBANKS27JUL2344400CE,44500,1100,1100,44240,44750,25,25,82325,09:16:00,14700,7750
